FileName,Label,FileContent
ASTLookupTime.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
ASTNumber.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
ASTParamList.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
ASTSum.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
ASTTerm.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
JJTAnimTimeParserState.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
Node.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
ParseException.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
SimpleCharStream.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
SimpleNode.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
Token.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
TokenMgrError.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation', 'parser']"
SetSmil.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'svgelement', 'com', 'kitfox', 'svg', 'svgexcept', 'com', 'kitfox', 'svg', 'svgloader', 'helper', 'com', 'kitfox', 'svg', 'anim', 'parser', 'anim', 'time', 'parser', 'com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'org', 'xml', 'sax', 'attribut', 'org', 'xml', 'sax', 'saxexcept', 'com', 'kitfox', 'svg', 'animation']"
TimeBase.java,kitfox-6.9.6,"['util', 'regex', 'com', 'kitfox', 'svg', 'animation']"
TimeCompound.java,kitfox-6.9.6,"['util', 'collect', 'util', 'iter', 'util', 'list', 'util', 'regex', 'pattern', 'com', 'kitfox', 'svg', 'animation']"
TimeDiscrete.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation']"
TimeIndefinite.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation']"
TimeLookup.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation']"
TimeSum.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'animation']"
TrackBase.java,kitfox-6.9.6,"['util', 'com', 'kitfox', 'svg', 'xml', 'com', 'kitfox', 'svg', 'com', 'kitfox', 'svg', 'animation']"
TrackColor.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'util', 'com', 'kitfox', 'svg', 'com', 'kitfox', 'svg', 'xml', 'com', 'kitfox', 'svg', 'animation']"
TrackDouble.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'util', 'com', 'kitfox', 'svg', 'com', 'kitfox', 'svg', 'xml', 'com', 'kitfox', 'svg', 'animation']"
TrackManager.java,kitfox-6.9.6,"['util', 'com', 'kitfox', 'svg', 'io', 'serializ', 'com', 'kitfox', 'svg', 'animation']"
TrackMotion.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'geom', 'util', 'com', 'kitfox', 'svg', 'com', 'kitfox', 'svg', 'xml', 'com', 'kitfox', 'svg', 'animation']"
TrackPath.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'awt', 'geom', 'util', 'com', 'kitfox', 'svg', 'pathcmd', 'com', 'kitfox', 'svg', 'com', 'kitfox', 'svg', 'xml', 'com', 'kitfox', 'svg', 'animation']"
TrackTransform.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'geom', 'util', 'com', 'kitfox', 'svg', 'com', 'kitfox', 'svg', 'xml', 'com', 'kitfox', 'svg', 'animation']"
SVGToImageAntTask.java,kitfox-6.9.6,"['awt', 'awt', 'imag', 'util', 'util', 'regex', 'io', 'javax', 'imageio', 'com', 'kitfox', 'util', 'com', 'kitfox', 'util', 'index', 'object', 'org', 'apach', 'tool', 'ant', 'org', 'apach', 'tool', 'ant', 'type', 'com', 'kitfox', 'svg', 'app', 'bean', 'com', 'kitfox', 'svg', 'com', 'kitfox', 'svg', 'xml', 'color', 'tabl', 'com', 'kitfox', 'svg', 'app', 'ant']"
ProportionalLayoutPanel.java,kitfox-6.9.6,"['awt', 'util', 'javax', 'swing', 'com', 'kitfox', 'svg', 'app', 'beans']"
SVGIcon.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'awt', 'awt', 'geom', 'bean', 'net', 'javax', 'swing', 'com', 'kitfox', 'svg', 'app', 'beans']"
SVGPanel.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'awt', 'awt', 'geom', 'net', 'javax', 'swing', 'com', 'kitfox', 'svg', 'app', 'beans']"
Handler.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'svgconst', 'io', 'byte', 'array', 'input', 'stream', 'io', 'ioexcept', 'io', 'input', 'stream', 'net', 'url', 'net', 'urlconnect', 'net', 'urlstream', 'handler', 'util', 'log', 'level', 'util', 'log', 'logger', 'com', 'kitfox', 'svg', 'app', 'data']"
HandlerFactory.java,kitfox-6.9.6,"['net', 'urlstream', 'handler', 'net', 'urlstream', 'handler', 'factori', 'com', 'kitfox', 'svg', 'app', 'data']"
MainFrame.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'app']"
PlayerDialog.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'app']"
PlayerThread.java,kitfox-6.9.6,"['util', 'com', 'kitfox', 'svg', 'app']"
PlayerThreadListener.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'app']"
SVGPlayer.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'svgconst', 'com', 'kitfox', 'svg', 'svgdiagram', 'com', 'kitfox', 'svg', 'svgdisplay', 'panel', 'com', 'kitfox', 'svg', 'svgelement', 'com', 'kitfox', 'svg', 'svgexcept', 'com', 'kitfox', 'svg', 'svgunivers', 'awt', 'color', 'awt', 'event', 'mous', 'adapt', 'awt', 'event', 'mous', 'event', 'awt', 'geom', 'point', 'd', 'io', 'file', 'io', 'input', 'stream', 'net', 'uri', 'net', 'url', 'net', 'urlencod', 'secur', 'access', 'control', 'except', 'util', 'array', 'list', 'util', 'list', 'util', 'vector', 'util', 'log', 'level', 'util', 'log', 'logger', 'util', 'regex', 'matcher', 'util', 'regex', 'pattern', 'javax', 'swing', 'jfile', 'chooser', 'javax', 'swing', 'joption', 'pane', 'com', 'kitfox', 'svg', 'app']"
SVGViewer.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'svgcach', 'com', 'kitfox', 'svg', 'svgconst', 'com', 'kitfox', 'svg', 'svgdiagram', 'com', 'kitfox', 'svg', 'svgdisplay', 'panel', 'com', 'kitfox', 'svg', 'svgelement', 'com', 'kitfox', 'svg', 'svgexcept', 'com', 'kitfox', 'svg', 'svgunivers', 'awt', 'border', 'layout', 'awt', 'color', 'awt', 'point', 'io', 'file', 'io', 'input', 'stream', 'net', 'uri', 'net', 'url', 'net', 'urlencod', 'secur', 'access', 'control', 'except', 'util', 'array', 'list', 'util', 'iter', 'util', 'list', 'util', 'log', 'level', 'util', 'log', 'logger', 'util', 'regex', 'matcher', 'util', 'regex', 'pattern', 'javax', 'swing', 'jfile', 'chooser', 'javax', 'swing', 'joption', 'pane', 'com', 'kitfox', 'svg', 'app']"
VersionDialog.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'svgconst', 'net', 'io', 'util', 'util', 'log', 'level', 'util', 'log', 'logger', 'javax', 'swing', 'event', 'javax', 'swing', 'javax', 'swing', 'text', 'html', 'com', 'kitfox', 'svg', 'app']"
GraphicsUtil.java,kitfox-6.9.6,"['awt', 'color', 'awt', 'composit', 'awt', 'graphic', 'd', 'awt', 'graphic', 'configur', 'awt', 'graphic', 'devic', 'awt', 'point', 'awt', 'rectangl', 'awt', 'render', 'hint', 'awt', 'shape', 'awt', 'color', 'color', 'space', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'rectangl', 'd', 'awt', 'imag', 'buffer', 'imag', 'awt', 'imag', 'color', 'model', 'awt', 'imag', 'compon', 'sampl', 'model', 'awt', 'imag', 'data', 'buffer', 'awt', 'imag', 'data', 'buffer', 'byte', 'awt', 'imag', 'data', 'buffer', 'int', 'awt', 'imag', 'data', 'buffer', 'short', 'awt', 'imag', 'data', 'buffer', 'ushort', 'awt', 'imag', 'direct', 'color', 'model', 'awt', 'imag', 'raster', 'awt', 'imag', 'render', 'imag', 'awt', 'imag', 'sampl', 'model', 'awt', 'imag', 'singl', 'pixel', 'pack', 'sampl', 'model', 'awt', 'imag', 'writabl', 'raster', 'awt', 'imag', 'render', 'render', 'context', 'awt', 'imag', 'render', 'render', 'imag', 'lang', 'ref', 'refer', 'lang', 'ref', 'weak', 'refer', 'com', 'kitfox', 'svg', 'batik']"
LinearGradientPaint.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'svgconst', 'awt', 'color', 'awt', 'paint', 'context', 'awt', 'rectangl', 'awt', 'render', 'hint', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'noninvert', 'transform', 'except', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'awt', 'imag', 'color', 'model', 'util', 'log', 'level', 'util', 'log', 'logger', 'com', 'kitfox', 'svg', 'batik']"
LinearGradientPaintContext.java,kitfox-6.9.6,"['awt', 'color', 'awt', 'rectangl', 'awt', 'render', 'hint', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'noninvert', 'transform', 'except', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'awt', 'imag', 'color', 'model', 'com', 'kitfox', 'svg', 'batik']"
MultipleGradientPaint.java,kitfox-6.9.6,"['awt', 'color', 'awt', 'paint', 'awt', 'geom', 'affin', 'transform', 'com', 'kitfox', 'svg', 'batik']"
MultipleGradientPaintContext.java,kitfox-6.9.6,"['awt', 'color', 'awt', 'paint', 'context', 'awt', 'rectangl', 'awt', 'render', 'hint', 'awt', 'color', 'color', 'space', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'noninvert', 'transform', 'except', 'awt', 'geom', 'rectangl', 'd', 'awt', 'imag', 'color', 'model', 'awt', 'imag', 'data', 'buffer', 'awt', 'imag', 'data', 'buffer', 'int', 'awt', 'imag', 'direct', 'color', 'model', 'awt', 'imag', 'raster', 'awt', 'imag', 'singl', 'pixel', 'pack', 'sampl', 'model', 'awt', 'imag', 'writabl', 'raster', 'lang', 'ref', 'weak', 'refer', 'org', 'apach', 'batik', 'ext', 'awt', 'imag', 'graphic', 'util', 'com', 'kitfox', 'svg', 'batik']"
RadialGradientPaint.java,kitfox-6.9.6,"['awt', 'color', 'awt', 'paint', 'context', 'awt', 'rectangl', 'awt', 'render', 'hint', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'noninvert', 'transform', 'except', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'awt', 'imag', 'color', 'model', 'com', 'kitfox', 'svg', 'batik']"
RadialGradientPaintContext.java,kitfox-6.9.6,"['awt', 'color', 'awt', 'rectangl', 'awt', 'render', 'hint', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'noninvert', 'transform', 'except', 'awt', 'geom', 'rectangl', 'd', 'awt', 'imag', 'color', 'model', 'com', 'kitfox', 'svg', 'batik']"
Circle.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'graphic', 'd', 'awt', 'shape', 'awt', 'geom', 'ellips', 'd', 'awt', 'geom', 'rectangl', 'd', 'com', 'kitfox', 'svg']"
ClipPath.java,kitfox-6.9.6,"['awt', 'shape', 'awt', 'geom', 'area', 'com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
AdobeComposite.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'svgconst', 'awt', 'awt', 'imag', 'util', 'log', 'level', 'util', 'log', 'logger', 'com', 'kitfox', 'svg', 'composite']"
AdobeCompositeContext.java,kitfox-6.9.6,"['awt', 'awt', 'imag', 'com', 'kitfox', 'svg', 'composite']"
Defs.java,kitfox-6.9.6,"['com', 'kitfox', 'svg']"
Desc.java,kitfox-6.9.6,"['com', 'kitfox', 'svg']"
Ellipse.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'graphic', 'd', 'awt', 'shape', 'awt', 'geom', 'ellips', 'd', 'awt', 'geom', 'rectangl', 'd', 'com', 'kitfox', 'svg']"
FeDistantLight.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
FeLight.java,kitfox-6.9.6,"['com', 'kitfox', 'svg']"
FePointLight.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
FeSpotLight.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
FillElement.java,kitfox-6.9.6,"['awt', 'awt', 'geom', 'com', 'kitfox', 'svg']"
Filter.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'geom', 'point', 'd', 'net', 'uri', 'net', 'url', 'util', 'array', 'list', 'com', 'kitfox', 'svg']"
FilterEffects.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'net', 'uri', 'net', 'url', 'com', 'kitfox', 'svg']"
Font.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'util', 'hash', 'map', 'com', 'kitfox', 'svg']"
FontFace.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
Glyph.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
Gradient.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'color', 'awt', 'geom', 'affin', 'transform', 'net', 'uri', 'util', 'array', 'list', 'util', 'iter', 'util', 'log', 'level', 'util', 'log', 'logger', 'com', 'kitfox', 'svg']"
Group.java,kitfox-6.9.6,"['awt', 'graphic', 'd', 'awt', 'shape', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'area', 'awt', 'geom', 'noninvert', 'transform', 'except', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'util', 'list', 'com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
Hkern.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
ImageSVG.java,kitfox-6.9.6,"['awt', 'alpha', 'composit', 'awt', 'composit', 'awt', 'graphic', 'd', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'awt', 'imag', 'buffer', 'imag', 'net', 'malform', 'urlexcept', 'net', 'uri', 'net', 'url', 'util', 'list', 'util', 'log', 'level', 'util', 'log', 'logger', 'com', 'kitfox', 'svg', 'app', 'data', 'handler', 'com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
Line.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'graphic', 'd', 'awt', 'shape', 'awt', 'geom', 'line', 'd', 'awt', 'geom', 'rectangl', 'd', 'com', 'kitfox', 'svg']"
LinearGradient.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'color', 'awt', 'paint', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'com', 'kitfox', 'svg']"
Marker.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'graphic', 'd', 'awt', 'rectangl', 'awt', 'shape', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'path', 'iter', 'awt', 'geom', 'rectangl', 'd', 'util', 'array', 'list', 'com', 'kitfox', 'svg']"
Metadata.java,kitfox-6.9.6,"['com', 'kitfox', 'svg']"
MissingGlyph.java,kitfox-6.9.6,"['awt', 'graphic', 'd', 'awt', 'shape', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'gener', 'path', 'awt', 'geom', 'rectangl', 'd', 'com', 'kitfox', 'svg', 'pathcmd', 'build', 'histori', 'com', 'kitfox', 'svg', 'pathcmd', 'path', 'command', 'com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
package-info.java,kitfox-6.9.6,"['com', 'kitfox', 'svg']"
Path.java,kitfox-6.9.6,"['awt', 'basic', 'stroke', 'awt', 'graphic', 'd', 'awt', 'shape', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'gener', 'path', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'util', 'array', 'list', 'util', 'collect', 'util', 'iter', 'util', 'list', 'util', 'no', 'such', 'element', 'except', 'util', 'regex', 'matcher', 'util', 'regex', 'pattern', 'com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'com', 'kitfox', 'svg']"
Arc.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
BuildHistory.java,kitfox-6.9.6,"['awt', 'geom', 'point', 'd', 'com', 'kitfox', 'svg', 'pathcmd']"
Cubic.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
CubicSmooth.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
Horizontal.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
LineTo.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
MoveTo.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
PathCommand.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
PathUtil.java,kitfox-6.9.6,"['awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
Quadratic.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
QuadraticSmooth.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
Terminal.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
Vertical.java,kitfox-6.9.6,"['org', 'apach', 'batik', 'ext', 'awt', 'geom', 'extend', 'gener', 'path', 'awt', 'geom', 'com', 'kitfox', 'svg', 'pathcmd']"
PatternPaint.java,kitfox-6.9.6,"['awt', 'awt', 'geom', 'awt', 'imag', 'com', 'kitfox', 'svg', 'pattern']"
PatternPaintContext.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'svgconst', 'awt', 'awt', 'geom', 'awt', 'imag', 'util', 'log', 'level', 'util', 'log', 'logger', 'com', 'kitfox', 'svg', 'pattern']"
PatternSVG.java,kitfox-6.9.6,"['awt', 'graphic', 'd', 'awt', 'paint', 'awt', 'render', 'hint', 'awt', 'textur', 'paint', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'awt', 'imag', 'buffer', 'imag', 'net', 'uri', 'util', 'log', 'level', 'util', 'log', 'logger', 'com', 'kitfox', 'svg', 'pattern', 'pattern', 'paint', 'com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
Polygon.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg', 'xml', 'xmlpars', 'util', 'awt', 'graphic', 'd', 'awt', 'shape', 'awt', 'geom', 'gener', 'path', 'awt', 'geom', 'rectangl', 'd', 'com', 'kitfox', 'svg']"
Polyline.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg', 'xml', 'xmlpars', 'util', 'awt', 'graphic', 'd', 'awt', 'shape', 'awt', 'geom', 'gener', 'path', 'awt', 'geom', 'rectangl', 'd', 'com', 'kitfox', 'svg']"
RadialGradient.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'color', 'awt', 'paint', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'com', 'kitfox', 'svg']"
Rect.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'graphic', 'd', 'awt', 'shape', 'awt', 'geom', 'rectangl', 'd', 'awt', 'geom', 'rectangular', 'shape', 'awt', 'geom', 'round', 'rectangl', 'd', 'io', 'ioexcept', 'io', 'object', 'input', 'stream', 'io', 'object', 'output', 'stream', 'com', 'kitfox', 'svg']"
RenderableElement.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'graphic', 'd', 'awt', 'shape', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'area', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'net', 'uri', 'util', 'list', 'com', 'kitfox', 'svg']"
ShapeElement.java,kitfox-6.9.6,"['awt', 'alpha', 'composit', 'awt', 'basic', 'stroke', 'awt', 'color', 'awt', 'composit', 'awt', 'graphic', 'd', 'awt', 'paint', 'awt', 'shape', 'awt', 'geom', 'affin', 'transform', 'awt', 'geom', 'point', 'd', 'awt', 'geom', 'rectangl', 'd', 'net', 'uri', 'util', 'array', 'list', 'util', 'array', 'util', 'list', 'util', 'map', 'util', 'concurr', 'concurr', 'hash', 'map', 'com', 'kitfox', 'svg', 'marker', 'marker', 'layout', 'com', 'kitfox', 'svg', 'marker', 'marker', 'po', 'com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg']"
Stop.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'awt', 'color', 'com', 'kitfox', 'svg']"
Style.java,kitfox-6.9.6,"['com', 'kitfox', 'svg', 'xml', 'style', 'attribut', 'com', 'kitfox', 'svg', 'xml', 'style', 'sheet', 'com', 'kitfox', 'svg']"
